abehinds,agoals,ascore,ateam,ateamid,complete,date,hbehinds,hgoals,hscore,hteam,hteamid,id,is_final,is_grand_final,localtime,round,roundname,timestr,tz,unixtime,updated,venue,winner,winnerteamid,year
9,8,57,Collingwood,4,100,"2004-03-26 19:45:00",13,14,97,Richmond,14,9971,0,0,"2004-03-26 19:45:00",1,"Round 1","Full Time",+11:00,1080290700,"2022-01-25 11:07:20",M.C.G.,Richmond,14,2004
10,10,70,Melbourne,11,100,"2004-03-27 14:10:00",17,17,119,Hawthorn,10,9972,0,0,"2004-03-27 14:10:00",1,"Round 1","Full Time",+11:00,1080357000,"2022-01-25 11:07:20",M.C.G.,Hawthorn,10,2004
12,8,60,Carlton,3,100,"2004-03-27 14:15:00",17,15,107,Fremantle,6,9973,0,0,"2004-03-27 11:15:00",1,"Round 1","Full Time",+11:00,1080357300,"2022-01-25 11:07:20",Subiaco,Fremantle,6,2004
7,9,61,Geelong,7,100,"2004-03-27 19:10:00",8,19,122,"St Kilda",15,9974,0,0,"2004-03-27 19:10:00",1,"Round 1","Full Time",+11:00,1080375000,"2022-01-25 11:07:20",Docklands,"St Kilda",15,2004
12,11,78,Sydney,16,100,"2004-03-27 20:10:00",14,11,80,"Brisbane Lions",2,9975,0,0,"2004-03-27 19:10:00",1,"Round 1","Full Time",+11:00,1080378600,"2022-01-25 11:07:20",Gabba,"Brisbane Lions",2,2004
14,8,62,Essendon,5,100,"2004-03-28 12:40:00",20,23,158,"Port Adelaide",13,9976,0,0,"2004-03-28 12:10:00",1,"Round 1","Full Time",+10:00,1080441600,"2022-01-25 11:07:20","Football Park","Port Adelaide",13,2004
14,10,74,Adelaide,1,100,"2004-03-28 14:10:00",11,23,149,"North Melbourne",12,9977,0,0,"2004-03-28 14:10:00",1,"Round 1","Full Time",+10:00,1080447000,"2022-01-25 11:07:20",M.C.G.,"North Melbourne",12,2004
12,22,144,"West Coast",17,100,"2004-03-28 14:10:00",17,20,137,"Western Bulldogs",18,9978,0,0,"2004-03-28 14:10:00",1,"Round 1","Full Time",+10:00,1080447000,"2022-01-25 11:07:20",Docklands,"West Coast",17,2004
4,12,76,Richmond,14,100,"2004-04-02 19:45:00",15,20,135,Melbourne,11,9979,0,0,"2004-04-02 19:45:00",2,"Round 2","Full Time",+10:00,1080899100,"2022-01-25 11:07:20",M.C.G.,Melbourne,11,2004
14,15,104,"Brisbane Lions",2,100,"2004-04-03 14:10:00",17,11,83,Adelaide,1,9981,0,0,"2004-04-03 13:40:00",2,"Round 2","Full Time",+10:00,1080965400,"2022-01-25 11:07:20","Football Park","Brisbane Lions",2,2004
19,13,97,"Western Bulldogs",18,100,"2004-04-03 14:10:00",16,15,106,Collingwood,4,9980,0,0,"2004-04-03 14:10:00",2,"Round 2","Full Time",+10:00,1080965400,"2022-01-25 11:07:20",M.C.G.,Collingwood,4,2004
10,18,118,"Port Adelaide",13,100,"2004-04-03 17:40:00",13,17,115,"West Coast",17,9983,0,0,"2004-04-03 15:40:00",2,"Round 2","Full Time",+10:00,1080978000,"2022-01-25 11:07:20",Subiaco,"Port Adelaide",13,2004
16,13,94,"St Kilda",15,100,"2004-04-03 19:10:00",12,8,60,Essendon,5,9982,0,0,"2004-04-03 19:10:00",2,"Round 2","Full Time",+10:00,1080983400,"2022-01-25 11:07:20",Docklands,"St Kilda",15,2004
11,10,71,Fremantle,6,100,"2004-04-04 13:10:00",12,15,102,Sydney,16,9984,0,0,"2004-04-04 13:10:00",2,"Round 2","Full Time",+10:00,1081048200,"2022-01-25 11:07:20",S.C.G.,Sydney,16,2004
14,6,50,Geelong,7,100,"2004-04-04 14:10:00",8,16,104,Carlton,3,9985,0,0,"2004-04-04 14:10:00",2,"Round 2","Full Time",+10:00,1081051800,"2022-01-25 11:07:20","Princes Park",Carlton,3,2004
13,15,103,"North Melbourne",12,100,"2004-04-04 14:10:00",8,11,74,Hawthorn,10,9986,0,0,"2004-04-04 14:10:00",2,"Round 2","Full Time",+10:00,1081051800,"2022-01-25 11:07:20",M.C.G.,"North Melbourne",12,2004
5,12,77,Collingwood,4,100,"2004-04-08 19:40:00",11,21,137,"Brisbane Lions",2,9987,0,0,"2004-04-08 19:40:00",3,"Round 3","Full Time",+10:00,1081417200,"2022-01-25 11:07:20",Gabba,"Brisbane Lions",2,2004
10,16,106,Carlton,3,100,"2004-04-10 14:10:00",9,17,111,"North Melbourne",12,9988,0,0,"2004-04-10 14:10:00",3,"Round 3","Full Time",+10:00,1081570200,"2022-01-25 11:07:20",M.C.G.,"North Melbourne",12,2004
11,20,131,"West Coast",17,100,"2004-04-10 19:10:00",5,22,137,Essendon,5,9989,0,0,"2004-04-10 19:10:00",3,"Round 3","Full Time",+10:00,1081588200,"2022-01-25 11:07:20",Docklands,Essendon,5,2004
7,10,67,Geelong,7,100,"2004-04-10 19:10:00",13,10,73,Sydney,16,9990,0,0,"2004-04-10 19:10:00",3,"Round 3","Full Time",+10:00,1081588200,"2022-01-25 11:07:20",S.C.G.,Sydney,16,2004
12,13,90,Hawthorn,10,100,"2004-04-11 12:40:00",15,26,171,"Port Adelaide",13,9991,0,0,"2004-04-11 12:10:00",3,"Round 3","Full Time",+10:00,1081651200,"2022-01-25 11:07:20","Football Park","Port Adelaide",13,2004
16,8,64,Adelaide,1,100,"2004-04-11 14:10:00",13,10,73,Fremantle,6,9993,0,0,"2004-04-11 12:10:00",3,"Round 3","Full Time",+10:00,1081656600,"2022-01-25 11:07:20",Subiaco,Fremantle,6,2004
25,12,97,Melbourne,11,100,"2004-04-11 14:10:00",15,12,87,"Western Bulldogs",18,9992,0,0,"2004-04-11 14:10:00",3,"Round 3","Full Time",+10:00,1081656600,"2022-01-25 11:07:20",M.C.G.,Melbourne,11,2004
9,10,69,Richmond,14,100,"2004-04-12 14:10:00",18,16,114,"St Kilda",15,9994,0,0,"2004-04-12 14:10:00",3,"Round 3","Full Time",+10:00,1081743000,"2022-01-25 11:07:20",Docklands,"St Kilda",15,2004
15,17,117,Essendon,5,100,"2004-04-16 19:40:00",8,12,80,Carlton,3,9995,0,0,"2004-04-16 19:40:00",4,"Round 4","Full Time",+10:00,1082108400,"2022-01-25 11:07:20",M.C.G.,Essendon,5,2004
11,10,71,"Port Adelaide",13,100,"2004-04-17 14:10:00",16,18,124,Melbourne,11,9996,0,0,"2004-04-17 14:10:00",4,"Round 4","Full Time",+10:00,1082175000,"2022-01-25 11:07:20",M.C.G.,Melbourne,11,2004
16,10,76,"Brisbane Lions",2,100,"2004-04-17 14:10:00",7,12,79,"West Coast",17,9997,0,0,"2004-04-17 12:10:00",4,"Round 4","Full Time",+10:00,1082175000,"2022-01-25 11:07:20",Subiaco,"West Coast",17,2004
5,18,113,"St Kilda",15,100,"2004-04-17 19:10:00",8,15,98,Adelaide,1,9999,0,0,"2004-04-17 18:40:00",4,"Round 4","Full Time",+10:00,1082193000,"2022-01-25 11:07:20","Football Park","St Kilda",15,2004
12,11,78,Richmond,14,100,"2004-04-17 19:10:00",13,19,127,Geelong,7,9998,0,0,"2004-04-17 19:10:00",4,"Round 4","Full Time",+10:00,1082193000,"2022-01-25 11:07:20",Docklands,Geelong,7,2004
13,18,121,Sydney,16,100,"2004-04-18 13:10:00",10,10,70,"North Melbourne",12,10000,0,0,"2004-04-18 13:10:00",4,"Round 4","Full Time",+10:00,1082257800,"2022-01-25 11:07:20","Manuka Oval",Sydney,16,2004
16,12,88,Fremantle,6,100,"2004-04-18 14:10:00",12,7,54,Collingwood,4,10001,0,0,"2004-04-18 14:10:00",4,"Round 4","Full Time",+10:00,1082261400,"2022-01-25 11:07:20",Docklands,Fremantle,6,2004
13,16,109,"Western Bulldogs",18,100,"2004-04-18 14:10:00",13,14,97,Hawthorn,10,10002,0,0,"2004-04-18 14:10:00",4,"Round 4","Full Time",+10:00,1082261400,"2022-01-25 11:07:20",M.C.G.,"Western Bulldogs",18,2004
8,21,134,Adelaide,1,100,"2004-04-23 19:40:00",5,9,59,Richmond,14,10003,0,0,"2004-04-23 19:40:00",5,"Round 5","Full Time",+10:00,1082713200,"2022-01-25 11:07:20",Docklands,Adelaide,1,2004
7,6,43,"West Coast",17,100,"2004-04-24 14:10:00",8,14,92,Carlton,3,10004,0,0,"2004-04-24 14:10:00",5,"Round 5","Full Time",+10:00,1082779800,"2022-01-25 11:07:20","Princes Park",Carlton,3,2004
17,8,65,"North Melbourne",12,100,"2004-04-24 14:10:00",10,20,130,"St Kilda",15,10005,0,0,"2004-04-24 14:10:00",5,"Round 5","Full Time",+10:00,1082779800,"2022-01-25 11:07:20",Docklands,"St Kilda",15,2004
8,9,62,Hawthorn,10,100,"2004-04-24 19:10:00",26,14,110,"Brisbane Lions",2,10006,0,0,"2004-04-24 19:10:00",5,"Round 5","Full Time",+10:00,1082797800,"2022-01-25 11:07:20",Gabba,"Brisbane Lions",2,2004
9,17,111,Melbourne,11,100,"2004-04-24 19:20:00",9,15,99,Sydney,16,10007,0,0,"2004-04-24 19:20:00",5,"Round 5","Full Time",+10:00,1082798400,"2022-01-25 11:07:20","Stadium Australia",Melbourne,11,2004
10,17,112,Essendon,5,100,"2004-04-25 13:15:00",13,11,79,Collingwood,4,10008,0,0,"2004-04-25 13:15:00",5,"Round 5","Full Time",+10:00,1082862900,"2022-01-25 11:07:20",M.C.G.,Essendon,5,2004
7,14,91,Geelong,7,100,"2004-04-25 14:15:00",9,18,117,Fremantle,6,10010,0,0,"2004-04-25 12:15:00",5,"Round 5","Full Time",+10:00,1082866500,"2022-01-25 11:07:20",Subiaco,Fremantle,6,2004
22,7,64,"Western Bulldogs",18,100,"2004-04-25 14:45:00",17,17,119,"Port Adelaide",13,10009,0,0,"2004-04-25 14:15:00",5,"Round 5","Full Time",+10:00,1082868300,"2022-01-25 11:07:20","Football Park","Port Adelaide",13,2004
5,13,83,Hawthorn,10,100,"2004-04-30 19:40:00",12,12,84,Richmond,14,10011,0,0,"2004-04-30 19:40:00",6,"Round 6","Full Time",+10:00,1083318000,"2022-01-25 11:07:20",Docklands,Richmond,14,2004
8,15,98,Sydney,16,100,"2004-05-01 14:10:00",12,16,108,Essendon,5,10012,0,0,"2004-05-01 14:10:00",6,"Round 6","Full Time",+10:00,1083384600,"2022-01-25 11:07:20",M.C.G.,Essendon,5,2004
6,19,120,"Western Bulldogs",18,100,"2004-05-01 14:10:00",11,18,119,"North Melbourne",12,10013,0,0,"2004-05-01 14:10:00",6,"Round 6","Full Time",+10:00,1083384600,"2022-01-25 11:07:20","Manuka Oval","Western Bulldogs",18,2004
11,12,83,Fremantle,6,100,"2004-05-01 17:40:00",7,11,73,"West Coast",17,10015,0,0,"2004-05-01 15:40:00",6,"Round 6","Full Time",+10:00,1083397200,"2022-01-25 11:07:20",Subiaco,Fremantle,6,2004
7,14,91,"Brisbane Lions",2,100,"2004-05-01 19:10:00",14,13,92,"St Kilda",15,10014,0,0,"2004-05-01 19:10:00",6,"Round 6","Full Time",+10:00,1083402600,"2022-01-25 11:07:20",Docklands,"St Kilda",15,2004
10,8,58,Adelaide,1,100,"2004-05-02 13:10:00",11,15,101,Geelong,7,10016,0,0,"2004-05-02 13:10:00",6,"Round 6","Full Time",+10:00,1083467400,"2022-01-25 11:07:20","Kardinia Park",Geelong,7,2004
7,8,55,Carlton,3,100,"2004-05-02 14:10:00",10,25,160,Melbourne,11,10017,0,0,"2004-05-02 14:10:00",6,"Round 6","Full Time",+10:00,1083471000,"2022-01-25 11:07:20",M.C.G.,Melbourne,11,2004
12,12,84,Collingwood,4,100,"2004-05-02 14:10:00",17,14,101,"Port Adelaide",13,10018,0,0,"2004-05-02 13:40:00",6,"Round 6","Full Time",+10:00,1083471000,"2022-01-25 11:07:20","Football Park","Port Adelaide",13,2004
13,18,121,Essendon,5,100,"2004-05-07 19:40:00",11,14,95,"Western Bulldogs",18,10019,0,0,"2004-05-07 19:40:00",7,"Round 7","Full Time",+10:00,1083922800,"2022-01-25 11:07:20",Docklands,Essendon,5,2004
14,11,80,Collingwood,4,100,"2004-05-08 14:10:00",11,13,89,Carlton,3,10020,0,0,"2004-05-08 14:10:00",7,"Round 7","Full Time",+10:00,1083989400,"2022-01-25 11:07:20",M.C.G.,Carlton,3,2004
11,14,95,"St Kilda",15,100,"2004-05-08 14:10:00",6,11,72,Fremantle,6,10021,0,0,"2004-05-08 12:10:00",7,"Round 7","Full Time",+10:00,1083989400,"2022-01-25 11:07:20",Subiaco,"St Kilda",15,2004
12,18,120,"Brisbane Lions",2,100,"2004-05-08 19:10:00",10,11,76,"North Melbourne",12,10022,0,0,"2004-05-08 19:10:00",7,"Round 7","Full Time",+10:00,1084007400,"2022-01-25 11:07:20",Docklands,"Brisbane Lions",2,2004
17,17,119,Adelaide,1,100,"2004-05-08 19:10:00",9,13,87,"Port Adelaide",13,10023,0,0,"2004-05-08 18:40:00",7,"Round 7","Full Time",+10:00,1084007400,"2022-01-25 11:07:20","Football Park",Adelaide,1,2004
7,10,67,Richmond,14,100,"2004-05-09 13:10:00",6,8,54,Sydney,16,10024,0,0,"2004-05-09 13:10:00",7,"Round 7","Full Time",+10:00,1084072200,"2022-01-25 11:07:20",S.C.G.,Richmond,14,2004
7,11,73,"West Coast",17,100,"2004-05-09 14:10:00",14,18,122,Melbourne,11,10025,0,0,"2004-05-09 14:10:00",7,"Round 7","Full Time",+10:00,1084075800,"2022-01-25 11:07:20",M.C.G.,Melbourne,11,2004
18,15,108,Geelong,7,100,"2004-05-09 17:10:00",4,8,52,Hawthorn,10,10026,0,0,"2004-05-09 17:10:00",7,"Round 7","Full Time",+10:00,1084086600,"2022-01-25 11:07:20",Docklands,Geelong,7,2004
15,20,135,Essendon,5,100,"2004-05-14 19:10:00",12,12,84,Adelaide,1,10027,0,0,"2004-05-14 18:40:00",8,"Round 8","Full Time",+10:00,1084525800,"2022-01-25 11:07:20","Football Park",Essendon,5,2004
