abehinds,agoals,ascore,ateam,ateamid,complete,date,hbehinds,hgoals,hscore,hteam,hteamid,id,is_final,is_grand_final,localtime,round,roundname,timestr,tz,unixtime,updated,venue,winner,winnerteamid,year
14,17,116,Fremantle,6,100,"2014-03-14 19:50:00",16,5,46,Collingwood,4,2207,0,0,"2014-03-14 19:50:00",1,"Round 1","Full Time",+11:00,1394787000,"2018-06-26 12:17:52",Docklands,Fremantle,6,2014
13,9,67,Sydney,16,100,"2014-03-15 16:40:00",9,15,99,"Greater Western Sydney",9,2208,0,0,"2014-03-15 16:40:00",1,"Round 1","Full Time",+11:00,1394862000,"2018-06-26 12:17:52","Sydney Showground","Greater Western Sydney",9,2014
9,10,69,Richmond,14,100,"2014-03-15 19:55:00",15,12,87,"Gold Coast",8,2209,0,0,"2014-03-15 18:55:00",1,"Round 1","Full Time",+11:00,1394873700,"2018-06-26 12:17:52",Carrara,"Gold Coast",8,2014
12,18,120,"Port Adelaide",13,100,"2014-03-16 19:40:00",15,12,87,Carlton,3,2210,0,0,"2014-03-16 19:40:00",1,"Round 1","Full Time",+11:00,1394959200,"2018-06-26 12:17:52",Docklands,"Port Adelaide",13,2014
9,12,81,Adelaide,1,100,"2014-03-20 19:10:00",11,18,119,Geelong,7,2211,0,0,"2014-03-20 19:10:00",1,"Round 1","Full Time",+11:00,1395303000,"2018-06-26 12:17:52","GMHBA Stadium",Geelong,7,2014
9,15,99,Essendon,5,100,"2014-03-21 19:50:00",6,9,60,"North Melbourne",12,2212,0,0,"2014-03-21 19:50:00",1,"Round 1","Full Time",+11:00,1395391800,"2018-06-26 12:17:52",Docklands,Essendon,5,2014
13,13,91,"Brisbane Lions",2,100,"2014-03-22 16:40:00",13,21,139,Hawthorn,10,2213,0,0,"2014-03-22 16:40:00",1,"Round 1","Full Time",+11:00,1395466800,"2018-06-26 12:17:52","University of Tasmania Stadium",Hawthorn,10,2014
15,6,51,Melbourne,11,100,"2014-03-22 19:40:00",8,10,68,"St Kilda",15,2214,0,0,"2014-03-22 19:40:00",1,"Round 1","Full Time",+11:00,1395477600,"2018-06-26 12:17:52",Docklands,"St Kilda",15,2014
3,11,69,"Western Bulldogs",18,100,"2014-03-23 19:40:00",8,21,134,"West Coast",17,2215,0,0,"2014-03-23 16:40:00",1,"Round 1","Full Time",+11:00,1395564000,"2018-06-26 12:17:52",Subiaco,"West Coast",17,2014
14,12,86,Carlton,3,100,"2014-03-27 19:45:00",14,14,98,Richmond,14,2225,0,0,"2014-03-27 19:45:00",2,"Round 2","Full Time",+11:00,1395909900,"2018-06-26 12:17:52",M.C.G.,Richmond,14,2014
