abehinds,agoals,ascore,ateam,ateamid,complete,date,hbehinds,hgoals,hscore,hteam,hteamid,id,is_final,is_grand_final,localtime,round,roundname,timestr,tz,unixtime,updated,venue,winner,winnerteamid,year
12,18,120,Carlton,3,100,"2010-03-25 19:10:00",10,9,64,Richmond,14,8860,0,0,"2010-03-25 19:10:00",1,"Round 1","Full Time",+11:00,1269504600,"2022-01-25 11:05:42",M.C.G.,Carlton,3,2010
16,13,94,Essendon,5,100,"2010-03-26 19:40:00",11,19,125,Geelong,7,8861,0,0,"2010-03-26 19:40:00",1,"Round 1","Full Time",+11:00,1269592800,"2022-01-25 11:05:42",M.C.G.,Geelong,7,2010
15,17,117,Hawthorn,10,100,"2010-03-27 14:10:00",13,8,61,Melbourne,11,8862,0,0,"2010-03-27 14:10:00",1,"Round 1","Full Time",+11:00,1269659400,"2022-01-25 11:05:42",M.C.G.,Hawthorn,10,2010
10,12,82,"West Coast",17,100,"2010-03-27 19:10:00",18,16,114,"Brisbane Lions",2,8864,0,0,"2010-03-27 18:10:00",1,"Round 1","Full Time",+11:00,1269677400,"2022-01-25 11:05:42",Gabba,"Brisbane Lions",2,2010
6,15,96,"St Kilda",15,100,"2010-03-27 19:10:00",10,13,88,Sydney,16,8863,0,0,"2010-03-27 19:10:00",1,"Round 1","Full Time",+11:00,1269677400,"2022-01-25 11:05:42","Stadium Australia","St Kilda",15,2010
10,12,82,"North Melbourne",12,100,"2010-03-28 12:40:00",18,13,96,"Port Adelaide",13,8865,0,0,"2010-03-28 12:10:00",1,"Round 1","Full Time",+11:00,1269740400,"2022-01-25 11:05:42","Football Park","Port Adelaide",13,2010
15,19,129,Collingwood,4,100,"2010-03-28 14:10:00",15,13,93,"Western Bulldogs",18,8866,0,0,"2010-03-28 14:10:00",1,"Round 1","Full Time",+11:00,1269745800,"2022-01-25 11:05:42",Docklands,Collingwood,4,2010
8,9,62,Adelaide,1,100,"2010-03-28 17:10:00",16,17,118,Fremantle,6,8867,0,0,"2010-03-28 14:10:00",1,"Round 1","Full Time",+11:00,1269756600,"2022-01-25 11:05:42",Subiaco,Fremantle,6,2010
16,12,88,Carlton,3,100,"2010-04-01 19:40:00",11,16,107,"Brisbane Lions",2,8868,0,0,"2010-04-01 18:40:00",2,"Round 2","Full Time",+11:00,1270111200,"2022-01-25 11:05:42",Gabba,"Brisbane Lions",2,2010
13,12,85,Melbourne,11,100,"2010-04-03 14:10:00",14,12,86,Collingwood,4,8869,0,0,"2010-04-03 14:10:00",2,"Round 2","Full Time",+11:00,1270264200,"2022-01-25 11:05:42",M.C.G.,Collingwood,4,2010
11,13,89,"Port Adelaide",13,100,"2010-04-03 17:40:00",14,12,86,"West Coast",17,8871,0,0,"2010-04-03 14:40:00",2,"Round 2","Full Time",+11:00,1270276800,"2022-01-25 11:05:42",Subiaco,"Port Adelaide",13,2010
3,6,39,"North Melbourne",12,100,"2010-04-03 19:10:00",5,23,143,"St Kilda",15,8870,0,0,"2010-04-03 19:10:00",2,"Round 2","Full Time",+11:00,1270282200,"2022-01-25 11:05:42",Docklands,"St Kilda",15,2010
10,18,118,Sydney,16,100,"2010-04-04 12:40:00",9,11,75,Adelaide,1,8872,0,0,"2010-04-04 12:10:00",2,"Round 2","Full Time",+10:00,1270348800,"2022-01-25 11:05:42","Football Park",Sydney,16,2010
11,17,113,Fremantle,6,100,"2010-04-04 14:10:00",15,9,69,Essendon,5,8873,0,0,"2010-04-04 14:10:00",2,"Round 2","Full Time",+10:00,1270354200,"2022-01-25 11:05:42",Docklands,Fremantle,6,2010
18,17,120,"Western Bulldogs",18,100,"2010-04-04 16:40:00",6,7,48,Richmond,14,8874,0,0,"2010-04-04 16:40:00",2,"Round 2","Full Time",+10:00,1270363200,"2022-01-25 11:05:42",M.C.G.,"Western Bulldogs",18,2010
16,14,100,Geelong,7,100,"2010-04-05 14:10:00",13,13,91,Hawthorn,10,8875,0,0,"2010-04-05 14:10:00",2,"Round 2","Full Time",+10:00,1270440600,"2022-01-25 11:05:42",M.C.G.,Geelong,7,2010
17,4,41,Collingwood,4,100,"2010-04-09 19:40:00",9,10,69,"St Kilda",15,8876,0,0,"2010-04-09 19:40:00",3,"Round 3","Full Time",+10:00,1270806000,"2022-01-25 11:05:42",Docklands,"St Kilda",15,2010
13,13,91,"West Coast",17,100,"2010-04-10 14:10:00",14,17,116,"North Melbourne",12,8877,0,0,"2010-04-10 14:10:00",3,"Round 3","Full Time",+10:00,1270872600,"2022-01-25 11:05:42",Docklands,"North Melbourne",12,2010
12,16,108,"Brisbane Lions",2,100,"2010-04-10 14:40:00",15,11,81,"Port Adelaide",13,8878,0,0,"2010-04-10 14:10:00",3,"Round 3","Full Time",+10:00,1270874400,"2022-01-25 11:05:42","Football Park","Brisbane Lions",2,2010
17,13,95,Essendon,5,100,"2010-04-10 19:10:00",15,10,75,Carlton,3,8879,0,0,"2010-04-10 19:10:00",3,"Round 3","Full Time",+10:00,1270890600,"2022-01-25 11:05:42",M.C.G.,Essendon,5,2010
14,7,56,Richmond,14,100,"2010-04-10 19:10:00",15,16,111,Sydney,16,8880,0,0,"2010-04-10 19:10:00",3,"Round 3","Full Time",+10:00,1270890600,"2022-01-25 11:05:42",S.C.G.,Sydney,16,2010
11,5,41,Adelaide,1,100,"2010-04-11 13:10:00",15,7,57,Melbourne,11,8881,0,0,"2010-04-11 13:10:00",3,"Round 3","Full Time",+10:00,1270955400,"2022-01-25 11:05:42",M.C.G.,Melbourne,11,2010
12,12,84,Hawthorn,10,100,"2010-04-11 14:10:00",16,14,100,"Western Bulldogs",18,8882,0,0,"2010-04-11 14:10:00",3,"Round 3","Full Time",+10:00,1270959000,"2022-01-25 11:05:42",Docklands,"Western Bulldogs",18,2010
16,17,118,Geelong,7,100,"2010-04-11 14:40:00",17,18,125,Fremantle,6,8883,0,0,"2010-04-11 12:40:00",3,"Round 3","Full Time",+10:00,1270960800,"2022-01-25 11:05:42",Subiaco,Fremantle,6,2010
12,11,78,Essendon,5,100,"2010-04-16 18:40:00",11,15,101,"West Coast",17,8884,0,0,"2010-04-16 16:40:00",4,"Round 4","Full Time",+10:00,1271407200,"2022-01-25 11:05:42",Subiaco,"West Coast",17,2010
16,14,100,Sydney,16,100,"2010-04-17 14:10:00",12,8,60,"North Melbourne",12,8885,0,0,"2010-04-17 14:10:00",4,"Round 4","Full Time",+10:00,1271477400,"2022-01-25 11:05:42",Docklands,Sydney,16,2010
7,16,103,Carlton,3,100,"2010-04-17 14:40:00",19,6,55,Adelaide,1,8886,0,0,"2010-04-17 14:10:00",4,"Round 4","Full Time",+10:00,1271479200,"2022-01-25 11:05:42","Football Park",Carlton,3,2010
7,12,79,"Western Bulldogs",18,100,"2010-04-17 19:10:00",23,13,101,"Brisbane Lions",2,8888,0,0,"2010-04-17 19:10:00",4,"Round 4","Full Time",+10:00,1271495400,"2022-01-25 11:05:42",Gabba,"Brisbane Lions",2,2010
11,8,59,Hawthorn,10,100,"2010-04-17 19:10:00",21,17,123,Collingwood,4,8887,0,0,"2010-04-17 19:10:00",4,"Round 4","Full Time",+10:00,1271495400,"2022-01-25 11:05:42",M.C.G.,Collingwood,4,2010
13,20,133,Melbourne,11,100,"2010-04-18 13:10:00",12,11,78,Richmond,14,8889,0,0,"2010-04-18 13:10:00",4,"Round 4","Full Time",+10:00,1271560200,"2022-01-25 11:05:42",M.C.G.,Melbourne,11,2010
4,10,64,"Port Adelaide",13,100,"2010-04-18 14:10:00",21,23,159,Geelong,7,8890,0,0,"2010-04-18 14:10:00",4,"Round 4","Full Time",+10:00,1271563800,"2022-01-25 11:05:42","Kardinia Park",Geelong,7,2010
9,14,93,Fremantle,6,100,"2010-04-18 16:40:00",12,16,108,"St Kilda",15,8891,0,0,"2010-04-18 16:40:00",4,"Round 4","Full Time",+10:00,1271572800,"2022-01-25 11:05:42",Docklands,"St Kilda",15,2010
12,10,72,Adelaide,1,100,"2010-04-23 19:40:00",13,18,121,"Western Bulldogs",18,8892,0,0,"2010-04-23 19:40:00",5,"Round 5","Full Time",+10:00,1272015600,"2022-01-25 11:05:42",Docklands,"Western Bulldogs",18,2010
9,9,63,"West Coast",17,100,"2010-04-24 14:15:00",13,17,115,Sydney,16,8893,0,0,"2010-04-24 14:15:00",5,"Round 5","Full Time",+10:00,1272082500,"2022-01-25 11:05:42",S.C.G.,Sydney,16,2010
11,7,53,"Brisbane Lions",2,100,"2010-04-24 19:10:00",13,15,103,Melbourne,11,8894,0,0,"2010-04-24 19:10:00",5,"Round 5","Full Time",+10:00,1272100200,"2022-01-25 11:05:42",M.C.G.,Melbourne,11,2010
8,6,44,"St Kilda",15,100,"2010-04-24 19:15:00",12,7,54,"Port Adelaide",13,8895,0,0,"2010-04-24 18:45:00",5,"Round 5","Full Time",+10:00,1272100500,"2022-01-25 11:05:42","Football Park","Port Adelaide",13,2010
7,8,55,Essendon,5,100,"2010-04-25 14:40:00",12,18,120,Collingwood,4,8896,0,0,"2010-04-25 14:40:00",5,"Round 5","Full Time",+10:00,1272170400,"2022-01-25 11:05:42",M.C.G.,Collingwood,4,2010
10,12,82,"North Melbourne",12,100,"2010-04-25 17:40:00",10,10,70,Hawthorn,10,8897,0,0,"2010-04-25 17:40:00",5,"Round 5","Full Time",+10:00,1272181200,"2022-01-25 11:05:42","York Park","North Melbourne",12,2010
7,11,73,Richmond,14,100,"2010-04-25 18:45:00",22,15,112,Fremantle,6,8898,0,0,"2010-04-25 16:45:00",5,"Round 5","Full Time",+10:00,1272185100,"2022-01-25 11:05:42",Subiaco,Fremantle,6,2010
14,9,68,Geelong,7,100,"2010-04-26 14:10:00",14,15,104,Carlton,3,8899,0,0,"2010-04-26 14:10:00",5,"Round 5","Full Time",+10:00,1272255000,"2022-01-25 11:05:42",M.C.G.,Carlton,3,2010
7,7,49,"St Kilda",15,100,"2010-04-30 19:40:00",10,6,46,"Western Bulldogs",18,8900,0,0,"2010-04-30 19:40:00",6,"Round 6","Full Time",+10:00,1272620400,"2022-01-25 11:05:42",Docklands,"St Kilda",15,2010
6,12,78,Melbourne,11,100,"2010-05-01 14:10:00",14,15,104,"North Melbourne",12,8901,0,0,"2010-05-01 14:10:00",6,"Round 6","Full Time",+10:00,1272687000,"2022-01-25 11:05:42",Docklands,"North Melbourne",12,2010
13,14,97,"Port Adelaide",13,100,"2010-05-01 14:40:00",14,10,74,Adelaide,1,8902,0,0,"2010-05-01 14:10:00",6,"Round 6","Full Time",+10:00,1272688800,"2022-01-25 11:05:42","Football Park","Port Adelaide",13,2010
9,9,63,Hawthorn,10,100,"2010-05-01 19:10:00",16,15,106,Essendon,5,8903,0,0,"2010-05-01 19:10:00",6,"Round 6","Full Time",+10:00,1272705000,"2022-01-25 11:05:42",M.C.G.,Essendon,5,2010
9,13,87,"Brisbane Lions",2,100,"2010-05-01 19:10:00",11,16,107,Sydney,16,8904,0,0,"2010-05-01 19:10:00",6,"Round 6","Full Time",+10:00,1272705000,"2022-01-25 11:05:42",S.C.G.,Sydney,16,2010
11,7,53,Richmond,14,100,"2010-05-02 13:10:00",17,24,161,Geelong,7,8905,0,0,"2010-05-02 13:10:00",6,"Round 6","Full Time",+10:00,1272769800,"2022-01-25 11:05:42","Kardinia Park",Geelong,7,2010
11,24,155,Collingwood,4,100,"2010-05-02 14:10:00",6,16,102,Carlton,3,8906,0,0,"2010-05-02 14:10:00",6,"Round 6","Full Time",+10:00,1272773400,"2022-01-25 11:05:42",M.C.G.,Collingwood,4,2010
9,17,111,Fremantle,6,100,"2010-05-02 14:40:00",13,10,73,"West Coast",17,8907,0,0,"2010-05-02 12:40:00",6,"Round 6","Full Time",+10:00,1272775200,"2022-01-25 11:05:42",Subiaco,Fremantle,6,2010
10,10,70,"Western Bulldogs",18,100,"2010-05-07 19:40:00",12,9,66,Melbourne,11,8908,0,0,"2010-05-07 19:40:00",7,"Round 7","Full Time",+10:00,1273225200,"2022-01-25 11:05:42",M.C.G.,"Western Bulldogs",18,2010
10,14,94,Hawthorn,10,100,"2010-05-08 13:10:00",12,15,102,"West Coast",17,8910,0,0,"2010-05-08 11:10:00",7,"Round 7","Full Time",+10:00,1273288200,"2022-01-25 11:05:42",Subiaco,"West Coast",17,2010
7,17,109,"Port Adelaide",13,100,"2010-05-08 14:10:00",10,16,106,Essendon,5,8909,0,0,"2010-05-08 14:10:00",7,"Round 7","Full Time",+10:00,1273291800,"2022-01-25 11:05:42",Docklands,"Port Adelaide",13,2010
23,15,113,Fremantle,6,100,"2010-05-08 19:10:00",10,15,100,"Brisbane Lions",2,8912,0,0,"2010-05-08 19:10:00",7,"Round 7","Full Time",+10:00,1273309800,"2022-01-25 11:05:42",Gabba,Fremantle,6,2010
7,14,91,"North Melbourne",12,100,"2010-05-08 19:10:00",19,23,157,Collingwood,4,8911,0,0,"2010-05-08 19:10:00",7,"Round 7","Full Time",+10:00,1273309800,"2022-01-25 11:05:42",M.C.G.,Collingwood,4,2010
5,9,59,Sydney,16,100,"2010-05-09 13:10:00",12,19,126,Geelong,7,8913,0,0,"2010-05-09 13:10:00",7,"Round 7","Full Time",+10:00,1273374600,"2022-01-25 11:05:42","Kardinia Park",Geelong,7,2010
12,7,54,Richmond,14,100,"2010-05-09 16:10:00",14,15,104,Adelaide,1,8914,0,0,"2010-05-09 15:40:00",7,"Round 7","Full Time",+10:00,1273385400,"2022-01-25 11:05:42","Football Park",Adelaide,1,2010
9,20,129,Carlton,3,100,"2010-05-10 19:20:00",14,9,68,"St Kilda",15,8915,0,0,"2010-05-10 19:20:00",7,"Round 7","Full Time",+10:00,1273483200,"2022-01-25 11:05:42",Docklands,Carlton,3,2010
13,20,133,Collingwood,4,100,"2010-05-14 18:40:00",7,15,97,Fremantle,6,8916,0,0,"2010-05-14 16:40:00",8,"Round 8","Full Time",+10:00,1273826400,"2022-01-25 11:05:42",Subiaco,Collingwood,4,2010
15,10,75,"West Coast",17,100,"2010-05-15 14:10:00",10,6,46,Melbourne,11,8918,0,0,"2010-05-15 14:10:00",8,"Round 8","Full Time",+10:00,1273896600,"2022-01-25 11:05:42",M.C.G.,"West Coast",17,2010
9,9,63,Sydney,16,100,"2010-05-15 14:10:00",17,14,101,"Western Bulldogs",18,8917,0,0,"2010-05-15 14:10:00",8,"Round 8","Full Time",+10:00,1273896600,"2022-01-25 11:05:42","Manuka Oval","Western Bulldogs",18,2010
11,24,155,Geelong,7,100,"2010-05-15 19:10:00",14,10,74,"Brisbane Lions",2,8920,0,0,"2010-05-15 19:10:00",8,"Round 8","Full Time",+10:00,1273914600,"2022-01-25 11:05:42",Gabba,Geelong,7,2010
9,11,75,Adelaide,1,100,"2010-05-15 19:10:00",12,12,84,"North Melbourne",12,8919,0,0,"2010-05-15 19:10:00",8,"Round 8","Full Time",+10:00,1273914600,"2022-01-25 11:05:42",Docklands,"North Melbourne",12,2010
11,13,89,Hawthorn,10,100,"2010-05-16 13:10:00",8,13,86,Richmond,14,8921,0,0,"2010-05-16 13:10:00",8,"Round 8","Full Time",+10:00,1273979400,"2022-01-25 11:05:42",M.C.G.,Hawthorn,10,2010
16,17,118,Carlton,3,100,"2010-05-16 14:40:00",8,14,92,"Port Adelaide",13,8922,0,0,"2010-05-16 14:10:00",8,"Round 8","Full Time",+10:00,1273984800,"2022-01-25 11:05:42","Football Park",Carlton,3,2010
9,14,93,Essendon,5,100,"2010-05-16 16:40:00",15,11,81,"St Kilda",15,8923,0,0,"2010-05-16 16:40:00",8,"Round 8","Full Time",+10:00,1273992000,"2022-01-25 11:05:42",Docklands,Essendon,5,2010
14,12,86,Geelong,7,100,"2010-05-21 19:40:00",14,6,50,Collingwood,4,8924,0,0,"2010-05-21 19:40:00",9,"Round 9","Full Time",+10:00,1274434800,"2022-01-25 11:05:42",M.C.G.,Geelong,7,2010
7,20,127,"Western Bulldogs",18,100,"2010-05-22 14:10:00",15,7,57,"North Melbourne",12,8925,0,0,"2010-05-22 14:10:00",9,"Round 9","Full Time",+10:00,1274501400,"2022-01-25 11:05:42",Docklands,"Western Bulldogs",18,2010
16,14,100,Fremantle,6,100,"2010-05-22 14:10:00",9,9,63,Sydney,16,8926,0,0,"2010-05-22 14:10:00",9,"Round 9","Full Time",+10:00,1274501400,"2022-01-25 11:05:42",S.C.G.,Fremantle,6,2010
14,16,110,"Port Adelaide",13,100,"2010-05-22 19:10:00",9,17,111,Melbourne,11,8927,0,0,"2010-05-22 18:40:00",9,"Round 9","Full Time",+10:00,1274519400,"2022-01-25 11:05:42","Marrara Oval",Melbourne,11,2010
11,14,95,Richmond,14,100,"2010-05-22 19:45:00",16,19,130,Essendon,5,8928,0,0,"2010-05-22 19:45:00",9,"Round 9","Full Time",+10:00,1274521500,"2022-01-25 11:05:42",M.C.G.,Essendon,5,2010
15,11,81,"Brisbane Lions",2,100,"2010-05-23 12:40:00",15,13,93,Adelaide,1,8929,0,0,"2010-05-23 12:10:00",9,"Round 9","Full Time",+10:00,1274582400,"2022-01-25 11:05:42","Football Park",Adelaide,1,2010
14,16,110,Hawthorn,10,100,"2010-05-23 14:10:00",12,8,60,Carlton,3,8930,0,0,"2010-05-23 14:10:00",9,"Round 9","Full Time",+10:00,1274587800,"2022-01-25 11:05:42",Docklands,Hawthorn,10,2010
13,13,91,"St Kilda",15,100,"2010-05-23 14:40:00",8,8,56,"West Coast",17,8931,0,0,"2010-05-23 12:40:00",9,"Round 9","Full Time",+10:00,1274589600,"2022-01-25 11:05:42",Subiaco,"St Kilda",15,2010
6,14,90,"Western Bulldogs",18,100,"2010-05-28 19:40:00",9,15,99,Essendon,5,8932,0,0,"2010-05-28 19:40:00",10,"Round 10","Full Time",+10:00,1275039600,"2022-01-25 11:05:42",Docklands,Essendon,5,2010
7,10,67,Melbourne,11,100,"2010-05-29 14:10:00",13,18,121,Geelong,7,8933,0,0,"2010-05-29 14:10:00",10,"Round 10","Full Time",+10:00,1275106200,"2022-01-25 11:05:42","Kardinia Park",Geelong,7,2010
17,10,77,Richmond,14,100,"2010-05-29 14:40:00",12,3,30,"Port Adelaide",13,8934,0,0,"2010-05-29 14:10:00",10,"Round 10","Full Time",+10:00,1275108000,"2022-01-25 11:05:42","Football Park",Richmond,14,2010
14,11,80,Collingwood,4,100,"2010-05-29 19:10:00",10,13,88,"Brisbane Lions",2,8936,0,0,"2010-05-29 19:10:00",10,"Round 10","Full Time",+10:00,1275124200,"2022-01-25 11:05:42",Gabba,"Brisbane Lions",2,2010
4,12,76,Adelaide,1,100,"2010-05-29 19:10:00",9,19,123,"St Kilda",15,8935,0,0,"2010-05-29 19:10:00",10,"Round 10","Full Time",+10:00,1275124200,"2022-01-25 11:05:42",Docklands,"St Kilda",15,2010
11,11,77,Sydney,16,100,"2010-05-30 13:10:00",19,10,79,Hawthorn,10,8937,0,0,"2010-05-30 13:10:00",10,"Round 10","Full Time",+10:00,1275189000,"2022-01-25 11:05:42",M.C.G.,Hawthorn,10,2010
10,11,76,"West Coast",17,100,"2010-05-30 14:10:00",15,15,105,Carlton,3,8938,0,0,"2010-05-30 14:10:00",10,"Round 10","Full Time",+10:00,1275192600,"2022-01-25 11:05:42",Docklands,Carlton,3,2010
12,11,78,"North Melbourne",12,100,"2010-05-30 14:40:00",13,21,139,Fremantle,6,8939,0,0,"2010-05-30 12:40:00",10,"Round 10","Full Time",+10:00,1275194400,"2022-01-25 11:05:42",Subiaco,Fremantle,6,2010
13,14,97,"St Kilda",15,100,"2010-06-04 19:40:00",11,8,59,Richmond,14,8940,0,0,"2010-06-04 19:40:00",11,"Round 11","Full Time",+10:00,1275644400,"2022-01-25 11:05:42",Docklands,"St Kilda",15,2010
6,9,60,Melbourne,11,100,"2010-06-05 14:10:00",11,15,101,Carlton,3,8941,0,0,"2010-06-05 14:10:00",11,"Round 11","Full Time",+10:00,1275711000,"2022-01-25 11:05:42",M.C.G.,Carlton,3,2010
10,12,82,Fremantle,6,100,"2010-06-05 14:40:00",9,16,105,Adelaide,1,8942,0,0,"2010-06-05 14:10:00",11,"Round 11","Full Time",+10:00,1275712800,"2022-01-25 11:05:42","Football Park",Adelaide,1,2010
14,18,122,Geelong,7,100,"2010-06-05 17:40:00",14,14,98,"West Coast",17,8944,0,0,"2010-06-05 15:40:00",11,"Round 11","Full Time",+10:00,1275723600,"2022-01-25 11:05:42",Subiaco,Geelong,7,2010
11,13,89,"Brisbane Lions",2,100,"2010-06-05 19:10:00",18,12,90,"North Melbourne",12,8943,0,0,"2010-06-05 19:10:00",11,"Round 11","Full Time",+10:00,1275729000,"2022-01-25 11:05:42",Docklands,"North Melbourne",12,2010
8,12,80,Essendon,5,100,"2010-06-06 13:10:00",17,12,89,Sydney,16,8945,0,0,"2010-06-06 13:10:00",11,"Round 11","Full Time",+10:00,1275793800,"2022-01-25 11:05:42",S.C.G.,Sydney,16,2010
15,8,63,"Port Adelaide",13,100,"2010-06-06 14:10:00",14,10,74,Hawthorn,10,8946,0,0,"2010-06-06 14:10:00",11,"Round 11","Full Time",+10:00,1275797400,"2022-01-25 11:05:42",M.C.G.,Hawthorn,10,2010
7,16,103,"Western Bulldogs",18,100,"2010-06-06 16:40:00",11,17,113,Collingwood,4,8947,0,0,"2010-06-06 16:40:00",11,"Round 11","Full Time",+10:00,1275806400,"2022-01-25 11:05:42",Docklands,Collingwood,4,2010
8,10,68,Carlton,3,100,"2010-06-11 19:40:00",13,14,97,"North Melbourne",12,8948,0,0,"2010-06-11 19:40:00",12,"Round 12","Full Time",+10:00,1276249200,"2022-01-25 11:05:42",Docklands,"North Melbourne",12,2010
11,11,77,Adelaide,1,100,"2010-06-12 14:10:00",10,19,124,Hawthorn,10,8949,0,0,"2010-06-12 14:10:00",12,"Round 12","Full Time",+10:00,1276315800,"2022-01-25 11:05:42","York Park",Hawthorn,10,2010
16,23,154,Geelong,7,100,"2010-06-12 19:10:00",11,12,83,Essendon,5,8950,0,0,"2010-06-12 19:10:00",12,"Round 12","Full Time",+10:00,1276333800,"2022-01-25 11:05:42",Docklands,Geelong,7,2010
9,14,93,Sydney,16,100,"2010-06-12 19:10:00",7,8,55,"Port Adelaide",13,8951,0,0,"2010-06-12 18:40:00",12,"Round 12","Full Time",+10:00,1276333800,"2022-01-25 11:05:42","Football Park",Sydney,16,2010
11,11,77,"West Coast",17,100,"2010-06-13 13:10:00",12,19,126,Richmond,14,8952,0,0,"2010-06-13 13:10:00",12,"Round 12","Full Time",+10:00,1276398600,"2022-01-25 11:05:42",M.C.G.,Richmond,14,2010
8,8,56,"Brisbane Lions",2,100,"2010-06-13 14:10:00",19,17,121,"Western Bulldogs",18,8953,0,0,"2010-06-13 14:10:00",12,"Round 12","Full Time",+10:00,1276402200,"2022-01-25 11:05:42",Docklands,"Western Bulldogs",18,2010
