abehinds,agoals,ascore,ateam,ateamid,complete,date,hbehinds,hgoals,hscore,hteam,hteamid,id,is_final,is_grand_final,localtime,round,roundname,timestr,tz,unixtime,updated,venue,winner,winnerteamid,year
17,9,71,Carlton,3,100,"1999-03-25 19:40:00",14,16,110,Essendon,5,21587,0,0,"1999-03-25 19:40:00",1,"Round 1",,+11:00,922351200,"2022-11-10 21:13:01",M.C.G.,Essendon,5,1999
9,21,135,"North Melbourne",12,100,"1999-03-26 19:40:00",9,22,141,Geelong,7,21588,0,0,"1999-03-26 19:40:00",1,"Round 1",,+11:00,922437600,"2022-11-10 21:13:01",M.C.G.,Geelong,7,1999
9,13,87,Richmond,14,100,"1999-03-27 14:10:00",20,14,104,Melbourne,11,21589,0,0,"1999-03-27 14:10:00",1,"Round 1",,+11:00,922504200,"2022-11-10 21:13:01",M.C.G.,Melbourne,11,1999
13,13,91,"Western Bulldogs",18,100,"1999-03-27 19:40:00",6,12,78,Adelaide,1,21590,0,0,"1999-03-27 19:10:00",1,"Round 1",,+11:00,922524000,"2022-11-10 21:13:01","Football Park","Western Bulldogs",18,1999
3,10,63,"St Kilda",15,100,"1999-03-27 19:40:00",14,23,152,"Brisbane Lions",2,21591,0,0,"1999-03-27 18:40:00",1,"Round 1",,+11:00,922524000,"2022-11-10 21:13:01",Gabba,"Brisbane Lions",2,1999
14,10,74,Hawthorn,10,100,"1999-03-28 14:10:00",11,8,59,Collingwood,4,21592,0,0,"1999-03-28 13:10:00",1,"Round 1",,+11:00,922590600,"2022-11-10 21:13:01",M.C.G.,Hawthorn,10,1999
13,17,115,"Port Adelaide",13,100,"1999-03-28 14:10:00",14,12,86,Sydney,16,21593,0,0,"1999-03-28 13:10:00",1,"Round 1",,+11:00,922590600,"2022-11-10 21:13:01",S.C.G.,"Port Adelaide",13,1999
12,15,102,"West Coast",17,100,"1999-03-28 16:10:00",20,13,98,Fremantle,6,21594,0,0,"1999-03-28 13:10:00",1,"Round 1",,+11:00,922597800,"2022-11-10 21:13:01",Subiaco,"West Coast",17,1999
9,22,141,Essendon,5,100,"1999-04-01 19:40:00",16,15,106,"North Melbourne",12,21654,0,0,"1999-04-01 18:40:00",2,"Round 2",,+11:00,922956000,"2022-11-10 21:13:01",M.C.G.,Essendon,5,1999
18,13,96,Sydney,16,100,"1999-04-03 14:10:00",18,15,108,Richmond,14,21656,0,0,"1999-04-03 13:10:00",2,"Round 2",,+11:00,923109000,"2022-11-10 21:13:01",M.C.G.,Richmond,14,1999
11,24,155,Geelong,7,100,"1999-04-03 14:10:00",14,20,134,"Western Bulldogs",18,21655,0,0,"1999-04-03 13:10:00",2,"Round 2",,+11:00,923109000,"2022-11-10 21:13:01","Princes Park",Geelong,7,1999
12,8,60,Adelaide,1,100,"1999-04-03 19:40:00",8,8,56,Hawthorn,10,21657,0,0,"1999-04-03 18:40:00",2,"Round 2",,+11:00,923128800,"2022-11-10 21:13:01","Waverley Park",Adelaide,1,1999
