abehinds,agoals,ascore,ateam,ateamid,complete,date,hbehinds,hgoals,hscore,hteam,hteamid,id,is_final,is_grand_final,localtime,round,roundname,timestr,tz,unixtime,updated,venue,winner,winnerteamid,year
5,15,95,Carlton,3,100,"2018-03-22 19:25:00",19,17,121,Richmond,14,372,0,0,"2018-03-22 19:25:00",1,"Round 1","Full Time",+11:00,1521707100,"2018-03-22 22:54:02",M.C.G.,Richmond,14,2018
15,12,87,Adelaide,1,100,"2018-03-23 19:50:00",15,14,99,Essendon,5,373,0,0,"2018-03-23 19:50:00",1,"Round 1","Full Time",+11:00,1521795000,"2018-03-23 22:54:08",Docklands,Essendon,5,2018
10,12,82,"Brisbane Lions",2,100,"2018-03-24 15:35:00",11,16,107,"St Kilda",15,374,0,0,"2018-03-24 15:35:00",1,"Round 1","Full Time",+11:00,1521866100,"2018-03-24 18:54:02",Docklands,"St Kilda",15,2018
6,9,60,Fremantle,6,100,"2018-03-24 16:35:00",14,16,110,"Port Adelaide",13,375,0,0,"2018-03-24 16:05:00",1,"Round 1","Full Time",+11:00,1521869700,"2018-03-24 19:54:02","Adelaide Oval","Port Adelaide",13,2018
9,5,39,"North Melbourne",12,100,"2018-03-24 19:25:00",13,7,55,"Gold Coast",8,376,0,0,"2018-03-24 18:25:00",1,"Round 1","Full Time",+11:00,1521879900,"2018-03-24 22:54:02","Cazaly's Stadium","Gold Coast",8,2018
13,9,67,Collingwood,4,100,"2018-03-24 19:25:00",11,15,101,Hawthorn,10,377,0,0,"2018-03-24 19:25:00",1,"Round 1","Full Time",+11:00,1521879900,"2018-03-24 22:54:02",M.C.G.,Hawthorn,10,2018
9,7,51,"Western Bulldogs",18,100,"2018-03-25 13:10:00",13,20,133,"Greater Western Sydney",9,378,0,0,"2018-03-25 13:10:00",1,"Round 1","Full Time",+11:00,1521943800,"2018-03-25 16:54:02","UNSW Canberra Oval","Greater Western Sydney",9,2018
13,14,97,Geelong,7,100,"2018-03-25 15:20:00",16,13,94,Melbourne,11,379,0,0,"2018-03-25 15:20:00",1,"Round 1","Full Time",+11:00,1521951600,"2018-03-25 18:54:03",M.C.G.,Geelong,7,2018
7,18,115,Sydney,16,100,"2018-03-25 19:20:00",8,13,86,"West Coast",17,380,0,0,"2018-03-25 16:20:00",1,"Round 1","Full Time",+11:00,1521966000,"2018-03-25 22:54:02","Optus Stadium",Sydney,16,2018
10,12,82,Richmond,14,100,"2018-03-29 19:50:00",10,18,118,Adelaide,1,381,0,0,"2018-03-29 19:20:00",2,"Round 2","Full Time",+11:00,1522313400,"2018-03-29 22:54:03","Adelaide Oval",Adelaide,1,2018
