abehinds,agoals,ascore,ateam,ateamid,complete,date,hbehinds,hgoals,hscore,hteam,hteamid,id,is_final,is_grand_final,localtime,round,roundname,timestr,tz,unixtime,updated,venue,winner,winnerteamid,year
9,18,117,Essendon,5,100,"2013-03-22 20:40:00",16,11,82,Adelaide,1,1826,0,0,"2013-03-22 20:10:00",1,"Round 1","Full Time",+11:00,1363945200,"2018-06-26 12:17:16","Football Park",Essendon,5,2013
14,11,80,"West Coast",17,100,"2013-03-23 19:40:00",12,16,108,Fremantle,6,1828,0,0,"2013-03-23 16:40:00",1,"Round 1","Full Time",+11:00,1364028000,"2018-06-26 12:17:17",Subiaco,Fremantle,6,2013
22,14,106,Richmond,14,100,"2013-03-28 19:40:00",17,14,101,Carlton,3,1829,0,0,"2013-03-28 19:40:00",1,"Round 1","Full Time",+11:00,1364460000,"2018-06-26 12:17:17",M.C.G.,Richmond,14,2013
17,7,59,"Brisbane Lions",2,100,"2013-03-30 13:40:00",13,19,127,"Western Bulldogs",18,1830,0,0,"2013-03-30 13:40:00",1,"Round 1","Full Time",+11:00,1364611200,"2018-06-26 12:17:17",Docklands,"Western Bulldogs",18,2013
10,16,106,Sydney,16,100,"2013-03-30 16:40:00",10,11,76,"Greater Western Sydney",9,1831,0,0,"2013-03-30 16:40:00",1,"Round 1","Full Time",+11:00,1364622000,"2018-06-26 12:17:17","Stadium Australia",Sydney,16,2013
17,10,77,"St Kilda",15,100,"2013-03-30 19:45:00",12,13,90,"Gold Coast",8,1832,0,0,"2013-03-30 18:45:00",1,"Round 1","Full Time",+11:00,1364633100,"2018-06-26 12:17:17",Carrara,"Gold Coast",8,2013
19,19,133,"Port Adelaide",13,100,"2013-03-31 13:10:00",6,8,54,Melbourne,11,1833,0,0,"2013-03-31 13:10:00",1,"Round 1","Full Time",+11:00,1364695800,"2018-06-26 12:17:17",M.C.G.,"Port Adelaide",13,2013
13,15,103,Collingwood,4,100,"2013-03-31 16:40:00",9,13,87,"North Melbourne",12,1834,0,0,"2013-03-31 16:40:00",1,"Round 1","Full Time",+11:00,1364708400,"2018-06-26 12:17:17",Docklands,Collingwood,4,2013
15,13,93,Geelong,7,100,"2013-04-01 15:20:00",14,12,86,Hawthorn,10,1835,0,0,"2013-04-01 15:20:00",1,"Round 1","Full Time",+11:00,1364790000,"2018-06-26 12:17:17",M.C.G.,Geelong,7,2013
15,14,99,Richmond,14,100,"2013-04-05 19:50:00",10,12,82,"St Kilda",15,1836,0,0,"2013-04-05 19:50:00",2,"Round 2","Full Time",+11:00,1365151800,"2018-06-26 12:17:17",M.C.G.,Richmond,14,2013
7,11,73,"Gold Coast",8,100,"2013-04-06 13:45:00",12,17,114,Sydney,16,1837,0,0,"2013-04-06 13:45:00",2,"Round 2","Full Time",+11:00,1365216300,"2018-06-26 12:17:17",S.C.G.,Sydney,16,2013
10,16,106,Fremantle,6,100,"2013-04-06 14:10:00",12,11,78,"Western Bulldogs",18,1838,0,0,"2013-04-06 14:10:00",2,"Round 2","Full Time",+11:00,1365217800,"2018-06-26 12:17:17",Docklands,Fremantle,6,2013
12,14,96,Adelaide,1,100,"2013-04-06 16:40:00",17,10,77,"Brisbane Lions",2,1839,0,0,"2013-04-06 15:40:00",2,"Round 2","Full Time",+11:00,1365226800,"2018-06-26 12:17:17",Gabba,Adelaide,1,2013
6,5,36,Melbourne,11,100,"2013-04-06 19:40:00",16,28,184,Essendon,5,1841,0,0,"2013-04-06 19:40:00",2,"Round 2","Full Time",+11:00,1365237600,"2018-06-26 12:17:17",M.C.G.,Essendon,5,2013
12,11,78,"Greater Western Sydney",9,100,"2013-04-06 19:40:00",20,19,134,"Port Adelaide",13,1840,0,0,"2013-04-06 19:10:00",2,"Round 2","Full Time",+11:00,1365237600,"2018-06-26 12:17:17","Football Park","Port Adelaide",13,2013
6,17,108,"North Melbourne",12,100,"2013-04-07 13:10:00",16,16,112,Geelong,7,1842,0,0,"2013-04-07 13:10:00",2,"Round 2","Full Time",+10:00,1365304200,"2018-06-26 12:17:17",Docklands,Geelong,7,2013
10,15,100,Carlton,3,100,"2013-04-07 15:20:00",15,17,117,Collingwood,4,1843,0,0,"2013-04-07 15:20:00",2,"Round 2","Full Time",+10:00,1365312000,"2018-06-26 12:17:17",M.C.G.,Collingwood,4,2013
