abehinds,agoals,ascore,ateam,ateamid,complete,date,hbehinds,hgoals,hscore,hteam,hteamid,id,is_final,is_grand_final,localtime,round,roundname,timestr,tz,unixtime,updated,venue,winner,winnerteamid,year
12,20,132,Richmond,14,100,"2017-03-23 19:20:00",5,14,89,Carlton,3,1,0,0,"2017-03-23 19:20:00",1,"Round 1","Full Time",+11:00,1490257200,"2017-04-15 15:59:16",M.C.G.,Richmond,14,2017
10,15,100,"Western Bulldogs",18,100,"2017-03-24 19:50:00",14,12,86,Collingwood,4,2,0,0,"2017-03-24 19:50:00",1,"Round 1","Full Time",+11:00,1490345400,"2017-04-15 15:59:16",M.C.G.,"Western Bulldogs",18,2017
12,18,120,Melbourne,11,100,"2017-03-25 16:35:00",12,13,90,"St Kilda",15,4,0,0,"2017-03-25 16:35:00",1,"Round 1","Full Time",+11:00,1490420100,"2017-04-15 15:59:16",Docklands,Melbourne,11,2017
8,17,110,"Port Adelaide",13,100,"2017-03-25 16:35:00",10,12,82,Sydney,16,3,0,0,"2017-03-25 16:35:00",1,"Round 1","Full Time",+11:00,1490420100,"2017-04-15 15:59:16",S.C.G.,"Port Adelaide",13,2017
19,12,91,Hawthorn,10,100,"2017-03-25 19:25:00",14,17,116,Essendon,5,6,0,0,"2017-03-25 19:25:00",1,"Round 1","Full Time",+11:00,1490430300,"2017-04-15 15:59:16",M.C.G.,Essendon,5,2017
8,15,98,"Brisbane Lions",2,100,"2017-03-25 20:05:00",12,14,96,"Gold Coast",8,5,0,0,"2017-03-25 19:05:00",1,"Round 1","Full Time",+11:00,1490432700,"2017-04-15 15:59:16",Carrara,"Brisbane Lions",2,2017
10,21,136,"West Coast",17,100,"2017-03-26 13:10:00",15,13,93,"North Melbourne",12,7,0,0,"2017-03-26 13:10:00",1,"Round 1","Full Time",+11:00,1490494200,"2017-04-15 15:59:16",Docklands,"West Coast",17,2017
7,14,91,"Greater Western Sydney",9,100,"2017-03-26 15:20:00",15,22,147,Adelaide,1,8,0,0,"2017-03-26 14:50:00",1,"Round 1","Full Time",+11:00,1490502000,"2017-04-15 15:59:16","Adelaide Oval",Adelaide,1,2017
7,18,115,Geelong,7,100,"2017-03-26 19:40:00",13,10,73,Fremantle,6,9,0,0,"2017-03-26 16:40:00",1,"Round 1","Full Time",+11:00,1490517600,"2017-04-15 15:59:16",Subiaco,Geelong,7,2017
14,11,80,Collingwood,4,100,"2017-03-30 19:20:00",15,14,99,Richmond,14,10,0,0,"2017-03-30 19:20:00",2,"Round 2","Full Time",+11:00,1490862000,"2017-04-15 15:59:16",M.C.G.,Richmond,14,2017
9,13,87,Sydney,16,100,"2017-03-31 19:50:00",14,16,110,"Western Bulldogs",18,11,0,0,"2017-03-31 19:50:00",2,"Round 2","Full Time",+11:00,1490950200,"2017-04-15 15:59:16",Docklands,"Western Bulldogs",18,2017
17,16,113,Adelaide,1,100,"2017-04-01 13:45:00",11,13,89,Hawthorn,10,12,0,0,"2017-04-01 13:45:00",2,"Round 2","Full Time",+11:00,1491014700,"2017-04-15 15:59:16",M.C.G.,Adelaide,1,2017
10,8,58,"Gold Coast",8,100,"2017-04-01 16:35:00",16,24,160,"Greater Western Sydney",9,13,0,0,"2017-04-01 16:35:00",2,"Round 2","Full Time",+11:00,1491024900,"2017-04-15 15:59:16","Sydney Showground","Greater Western Sydney",9,2017
9,17,111,Essendon,5,100,"2017-04-01 19:25:00",12,12,84,"Brisbane Lions",2,14,0,0,"2017-04-01 18:25:00",2,"Round 2","Full Time",+11:00,1491035100,"2017-04-15 15:59:16",Gabba,Essendon,5,2017
19,13,97,"St Kilda",15,100,"2017-04-01 19:40:00",8,18,116,"West Coast",17,15,0,0,"2017-04-01 16:40:00",2,"Round 2","Full Time",+11:00,1491036000,"2017-04-15 15:59:16",Subiaco,"West Coast",17,2017
9,17,111,"North Melbourne",12,100,"2017-04-02 13:10:00",10,17,112,Geelong,7,16,0,0,"2017-04-02 13:10:00",2,"Round 2","Full Time",+10:00,1491102600,"2017-04-15 15:59:16",Docklands,Geelong,7,2017
10,9,64,Carlton,3,100,"2017-04-02 15:20:00",8,13,86,Melbourne,11,17,0,0,"2017-04-02 15:20:00",2,"Round 2","Full Time",+10:00,1491110400,"2017-04-15 15:59:16",M.C.G.,Melbourne,11,2017
8,8,56,Fremantle,6,100,"2017-04-02 16:40:00",13,22,145,"Port Adelaide",13,18,0,0,"2017-04-02 16:10:00",2,"Round 2","Full Time",+10:00,1491115200,"2017-04-15 15:59:16","Adelaide Oval","Port Adelaide",13,2017
14,11,80,Collingwood,4,100,"2017-04-07 19:50:00",13,11,79,Sydney,16,37,0,0,"2017-04-07 19:50:00",3,"Round 3","Full Time",+10:00,1491558600,"2017-04-15 15:59:16",S.C.G.,Collingwood,4,2017
19,15,109,"Greater Western Sydney",9,100,"2017-04-08 13:45:00",7,10,67,"North Melbourne",12,38,0,0,"2017-04-08 13:45:00",3,"Round 3","Full Time",+10:00,1491623100,"2017-04-15 15:59:16","Bellerive Oval","Greater Western Sydney",9,2017
17,8,65,"West Coast",17,100,"2017-04-08 14:10:00",10,11,76,Richmond,14,50,0,0,"2017-04-08 14:10:00",3,"Round 3","Full Time",+10:00,1491624600,"2017-04-15 15:59:16",M.C.G.,Richmond,14,2017
19,13,97,Melbourne,11,100,"2017-04-08 16:35:00",6,20,126,Geelong,7,51,0,0,"2017-04-08 16:35:00",3,"Round 3","Full Time",+10:00,1491633300,"2017-04-15 15:59:16",Docklands,Geelong,7,2017
13,10,73,"Western Bulldogs",18,100,"2017-04-08 19:40:00",11,13,89,Fremantle,6,53,0,0,"2017-04-08 17:40:00",3,"Round 3","Full Time",+10:00,1491644400,"2017-04-15 15:59:16",Subiaco,Fremantle,6,2017
10,15,100,Adelaide,1,100,"2017-04-08 19:40:00",11,12,83,"Port Adelaide",13,52,0,0,"2017-04-08 19:10:00",3,"Round 3","Full Time",+10:00,1491644400,"2017-04-15 15:59:16","Adelaide Oval",Adelaide,1,2017
10,11,76,"Brisbane Lions",2,100,"2017-04-09 13:10:00",23,14,107,"St Kilda",15,54,0,0,"2017-04-09 13:10:00",3,"Round 3","Full Time",+10:00,1491707400,"2017-04-15 15:59:16",Docklands,"St Kilda",15,2017
6,6,42,Essendon,5,100,"2017-04-09 15:20:00",15,7,57,Carlton,3,55,0,0,"2017-04-09 15:20:00",3,"Round 3","Full Time",+10:00,1491715200,"2017-04-15 15:59:16",M.C.G.,Carlton,3,2017
11,7,53,Hawthorn,10,100,"2017-04-09 16:40:00",13,21,139,"Gold Coast",8,56,0,0,"2017-04-09 16:40:00",3,"Round 3","Full Time",+10:00,1491720000,"2017-04-15 15:59:16",Carrara,"Gold Coast",8,2017
5,10,65,Sydney,16,100,"2017-04-13 20:10:00",13,13,91,"West Coast",17,57,0,0,"2017-04-13 18:10:00",4,"Round 4","Full Time",+10:00,1492078200,"2017-04-15 15:59:16",Subiaco,"West Coast",17,2017
17,12,89,"Western Bulldogs",18,100,"2017-04-14 16:20:00",14,12,86,"North Melbourne",12,58,0,0,"2017-04-14 16:20:00",4,"Round 4","Full Time",+10:00,1492150800,"2017-04-15 15:59:16",Docklands,"Western Bulldogs",18,2017
10,16,106,Fremantle,6,100,"2017-04-15 13:45:00",14,15,104,Melbourne,11,63,0,0,"2017-04-15 13:45:00",4,"Round 4","Full Time",+10:00,1492227900,"2017-04-15 15:59:16",M.C.G.,Fremantle,6,2017
15,11,81,"Port Adelaide",13,100,"2017-04-15 16:35:00",16,16,112,"Greater Western Sydney",9,64,0,0,"2017-04-15 16:35:00",4,"Round 4","Full Time",+10:00,1492238100,"2017-04-15 15:59:16","UNSW Canberra Oval","Greater Western Sydney",9,2017
6,17,108,"Gold Coast",8,100,"2017-04-15 19:25:00",10,12,82,Carlton,3,65,0,0,"2017-04-15 19:25:00",4,"Round 4","Full Time",+10:00,1492248300,"2017-04-15 15:59:16",Docklands,"Gold Coast",8,2017
10,13,88,Essendon,5,100,"2017-04-15 19:40:00",9,24,153,Adelaide,1,66,0,0,"2017-04-15 19:10:00",4,"Round 4","Full Time",+10:00,1492249200,"2017-04-15 15:59:16","Adelaide Oval",Adelaide,1,2017
15,9,69,"St Kilda",15,100,"2017-04-16 15:20:00",13,7,55,Collingwood,4,67,0,0,"2017-04-16 15:20:00",4,"Round 4","Full Time",+10:00,1492320000,"2017-04-16 18:57:02",Docklands,"St Kilda",15,2017
17,17,119,Richmond,14,100,"2017-04-16 16:40:00",7,10,67,"Brisbane Lions",2,68,0,0,"2017-04-16 16:40:00",4,"Round 4","Full Time",+10:00,1492324800,"2017-04-16 20:57:01",Gabba,Richmond,14,2017
14,20,134,Geelong,7,100,"2017-04-17 15:20:00",12,6,48,Hawthorn,10,69,0,0,"2017-04-17 15:20:00",4,"Round 4","Full Time",+10:00,1492406400,"2017-04-17 18:57:02",M.C.G.,Geelong,7,2017
11,6,47,Carlton,3,100,"2017-04-21 19:50:00",17,20,137,"Port Adelaide",13,70,0,0,"2017-04-21 19:20:00",5,"Round 5","Full Time",+10:00,1492768200,"2017-04-21 22:57:02","Adelaide Oval","Port Adelaide",13,2017
6,14,90,"Brisbane Lions",2,100,"2017-04-22 13:45:00",20,17,122,"Western Bulldogs",18,71,0,0,"2017-04-22 13:45:00",5,"Round 5","Full Time",+10:00,1492832700,"2017-04-22 16:57:02",Docklands,"Western Bulldogs",18,2017
15,23,153,Adelaide,1,100,"2017-04-22 16:35:00",8,13,86,"Gold Coast",8,72,0,0,"2017-04-22 16:35:00",5,"Round 5","Full Time",+10:00,1492842900,"2017-04-22 20:57:01",Carrara,Adelaide,1,2017
15,15,105,"Greater Western Sydney",9,100,"2017-04-22 19:25:00",9,9,63,Sydney,16,73,0,0,"2017-04-22 19:25:00",5,"Round 5","Full Time",+10:00,1492853100,"2017-04-22 22:57:02",S.C.G.,"Greater Western Sydney",9,2017
8,9,62,"North Melbourne",12,100,"2017-04-22 19:40:00",13,9,67,Fremantle,6,74,0,0,"2017-04-22 17:40:00",5,"Round 5","Full Time",+10:00,1492854000,"2017-04-22 22:57:02",Subiaco,Fremantle,6,2017
12,19,126,Geelong,7,100,"2017-04-23 15:20:00",10,13,88,"St Kilda",15,75,0,0,"2017-04-23 15:20:00",5,"Round 5","Full Time",+10:00,1492924800,"2017-04-23 18:57:01",Docklands,Geelong,7,2017
9,11,75,"West Coast",17,100,"2017-04-23 16:40:00",11,19,125,Hawthorn,10,76,0,0,"2017-04-23 16:40:00",5,"Round 5","Full Time",+10:00,1492929600,"2017-04-23 20:57:11",M.C.G.,Hawthorn,10,2017
9,11,75,Melbourne,11,100,"2017-04-24 19:25:00",16,12,88,Richmond,14,77,0,0,"2017-04-24 19:25:00",5,"Round 5","Full Time",+10:00,1493025900,"2017-04-24 22:57:02",M.C.G.,Richmond,14,2017
16,11,82,Collingwood,4,100,"2017-04-25 15:20:00",10,15,100,Essendon,5,78,0,0,"2017-04-25 15:20:00",5,"Round 5","Full Time",+10:00,1493097600,"2017-04-25 18:57:02",M.C.G.,Essendon,5,2017
19,9,73,"Western Bulldogs",18,100,"2017-04-28 19:50:00",9,11,75,"Greater Western Sydney",9,88,0,0,"2017-04-28 19:50:00",6,"Round 6","Full Time",+10:00,1493373000,"2017-04-28 22:57:01","UNSW Canberra Oval","Greater Western Sydney",9,2017
16,19,130,"St Kilda",15,100,"2017-04-29 13:45:00",7,8,55,Hawthorn,10,89,0,0,"2017-04-29 13:45:00",6,"Round 6","Full Time",+10:00,1493437500,"2017-04-29 16:57:03","University of Tasmania Stadium","St Kilda",15,2017
12,11,78,Sydney,16,100,"2017-04-29 14:10:00",7,15,97,Carlton,3,90,0,0,"2017-04-29 14:10:00",6,"Round 6","Full Time",+10:00,1493439000,"2017-04-29 16:57:03",M.C.G.,Carlton,3,2017
18,22,150,"Port Adelaide",13,100,"2017-04-29 16:35:00",7,10,67,"Brisbane Lions",2,91,0,0,"2017-04-29 16:35:00",6,"Round 6","Full Time",+10:00,1493447700,"2017-04-29 20:57:02",Gabba,"Port Adelaide",13,2017
10,14,94,"Gold Coast",8,100,"2017-04-29 19:25:00",11,16,107,"North Melbourne",12,92,0,0,"2017-04-29 19:25:00",6,"Round 6","Full Time",+10:00,1493457900,"2017-04-29 22:57:03",Docklands,"North Melbourne",12,2017
8,9,62,Fremantle,6,100,"2017-04-29 20:10:00",7,16,103,"West Coast",17,93,0,0,"2017-04-29 18:10:00",6,"Round 6","Full Time",+10:00,1493460600,"2017-04-29 22:57:03",Subiaco,"West Coast",17,2017
10,17,112,Melbourne,11,100,"2017-04-30 13:10:00",14,10,74,Essendon,5,94,0,0,"2017-04-30 13:10:00",6,"Round 6","Full Time",+10:00,1493521800,"2017-04-30 16:57:04",Docklands,Melbourne,11,2017
17,15,107,Collingwood,4,100,"2017-04-30 15:20:00",12,11,78,Geelong,7,95,0,0,"2017-04-30 15:20:00",6,"Round 6","Full Time",+10:00,1493529600,"2017-04-30 18:57:12",M.C.G.,Collingwood,4,2017
4,10,64,Richmond,14,100,"2017-04-30 16:40:00",14,21,140,Adelaide,1,96,0,0,"2017-04-30 16:10:00",6,"Round 6","Full Time",+10:00,1493534400,"2017-04-30 20:57:02","Adelaide Oval",Adelaide,1,2017
13,12,85,"Greater Western Sydney",9,100,"2017-05-05 19:50:00",12,16,108,"St Kilda",15,97,0,0,"2017-05-05 19:50:00",7,"Round 7","Full Time",+10:00,1493977800,"2017-05-05 22:57:02",Docklands,"St Kilda",15,2017
8,13,86,Adelaide,1,100,"2017-05-06 13:45:00",13,22,145,"North Melbourne",12,98,0,0,"2017-05-06 13:45:00",7,"Round 7","Full Time",+10:00,1494042300,"2017-05-06 16:57:02","Bellerive Oval","North Melbourne",12,2017
7,12,79,Carlton,3,100,"2017-05-06 14:10:00",8,8,56,Collingwood,4,109,0,0,"2017-05-06 14:10:00",7,"Round 7","Full Time",+10:00,1494043800,"2017-05-06 16:57:02",M.C.G.,Carlton,3,2017
7,15,97,"West Coast",17,100,"2017-05-06 16:35:00",15,12,87,"Port Adelaide",13,110,0,0,"2017-05-06 16:05:00",7,"Round 7","Full Time",+10:00,1494052500,"2017-05-06 19:57:03","Adelaide Oval","West Coast",17,2017
9,15,99,Geelong,7,100,"2017-05-06 19:25:00",16,18,124,"Gold Coast",8,111,0,0,"2017-05-06 19:25:00",7,"Round 7","Full Time",+10:00,1494062700,"2017-05-06 22:57:02",Carrara,"Gold Coast",8,2017
9,11,75,Richmond,14,100,"2017-05-06 19:25:00",14,11,80,"Western Bulldogs",18,112,0,0,"2017-05-06 19:25:00",7,"Round 7","Full Time",+10:00,1494062700,"2017-05-06 21:57:02",Docklands,"Western Bulldogs",18,2017
9,12,81,"Brisbane Lions",2,100,"2017-05-07 13:10:00",15,20,135,Sydney,16,113,0,0,"2017-05-07 13:10:00",7,"Round 7","Full Time",+10:00,1494126600,"2017-05-07 15:57:03",S.C.G.,Sydney,16,2017
10,14,94,Hawthorn,10,100,"2017-05-07 15:20:00",7,14,91,Melbourne,11,114,0,0,"2017-05-07 15:20:00",7,"Round 7","Full Time",+10:00,1494134400,"2017-05-07 17:57:03",M.C.G.,Hawthorn,10,2017
13,11,79,Essendon,5,100,"2017-05-07 16:40:00",14,17,116,Fremantle,6,115,0,0,"2017-05-07 14:40:00",7,"Round 7","Full Time",+10:00,1494139200,"2017-05-07 19:57:03",Subiaco,Fremantle,6,2017
13,8,61,"Western Bulldogs",18,100,"2017-05-12 20:10:00",15,9,69,"West Coast",17,116,0,0,"2017-05-12 18:10:00",8,"Round 8","Full Time",+10:00,1494583800,"2017-05-12 22:57:02",Subiaco,"West Coast",17,2017
9,11,75,"Brisbane Lions",2,100,"2017-05-13 13:45:00",11,17,113,Hawthorn,10,117,0,0,"2017-05-13 13:45:00",8,"Round 8","Full Time",+10:00,1494647100,"2017-05-13 16:57:02","University of Tasmania Stadium",Hawthorn,10,2017
6,10,66,Carlton,3,100,"2017-05-13 14:10:00",13,12,85,"St Kilda",15,118,0,0,"2017-05-13 14:10:00",8,"Round 8","Full Time",+10:00,1494648600,"2017-05-13 16:57:02",Docklands,"St Kilda",15,2017
9,15,99,Collingwood,4,100,"2017-05-13 16:35:00",12,15,102,"Greater Western Sydney",9,122,0,0,"2017-05-13 16:35:00",8,"Round 8","Full Time",+10:00,1494657300,"2017-05-13 19:57:02","Sydney Showground","Greater Western Sydney",9,2017
15,13,93,Geelong,7,100,"2017-05-13 19:25:00",8,17,110,Essendon,5,123,0,0,"2017-05-13 19:25:00",8,"Round 8","Full Time",+10:00,1494667500,"2017-05-13 22:57:02",M.C.G.,Essendon,5,2017
5,17,107,Melbourne,11,100,"2017-05-13 19:40:00",12,9,66,Adelaide,1,124,0,0,"2017-05-13 19:10:00",8,"Round 8","Full Time",+10:00,1494668400,"2017-05-13 22:57:02","Adelaide Oval",Melbourne,11,2017
12,10,72,Fremantle,6,100,"2017-05-14 13:10:00",10,10,70,Richmond,14,125,0,0,"2017-05-14 13:10:00",8,"Round 8","Full Time",+10:00,1494731400,"2017-05-14 15:57:02",M.C.G.,Fremantle,6,2017
14,16,110,"Port Adelaide",13,100,"2017-05-14 15:15:00",14,4,38,"Gold Coast",8,126,0,0,"2017-05-14 13:15:00",8,"Round 8","Full Time",+10:00,1494738900,"2017-05-14 17:57:02","Adelaide Arena at Jiangwan Stadium","Port Adelaide",13,2017
12,18,120,Sydney,16,100,"2017-05-14 16:40:00",12,11,78,"North Melbourne",12,127,0,0,"2017-05-14 16:40:00",8,"Round 8","Full Time",+10:00,1494744000,"2017-05-14 19:57:02",Docklands,Sydney,16,2017
9,12,81,"Western Bulldogs",18,100,"2017-05-19 19:50:00",8,16,104,Geelong,7,128,0,0,"2017-05-19 19:50:00",9,"Round 9","Full Time",+10:00,1495187400,"2017-05-19 22:57:02","GMHBA Stadium",Geelong,7,2017
10,18,118,Sydney,16,100,"2017-05-20 13:45:00",8,10,68,"St Kilda",15,129,0,0,"2017-05-20 13:45:00",9,"Round 9","Full Time",+10:00,1495251900,"2017-05-20 16:57:04",Docklands,Sydney,16,2017
15,10,75,Richmond,14,100,"2017-05-20 16:35:00",12,11,78,"Greater Western Sydney",9,130,0,0,"2017-05-20 16:35:00",9,"Round 9","Full Time",+10:00,1495262100,"2017-05-20 19:57:12","Sydney Showground","Greater Western Sydney",9,2017
14,21,140,Adelaide,1,100,"2017-05-20 19:25:00",18,7,60,"Brisbane Lions",2,131,0,0,"2017-05-20 19:25:00",9,"Round 9","Full Time",+10:00,1495272300,"2017-05-20 22:57:03",Gabba,Adelaide,1,2017
6,11,72,Hawthorn,10,100,"2017-05-20 19:25:00",12,13,90,Collingwood,4,132,0,0,"2017-05-20 19:25:00",9,"Round 9","Full Time",+10:00,1495272300,"2017-05-20 22:57:03",M.C.G.,Collingwood,4,2017
16,8,64,"West Coast",17,100,"2017-05-21 13:10:00",11,19,125,Essendon,5,133,0,0,"2017-05-21 13:10:00",9,"Round 9","Full Time",+10:00,1495336200,"2017-05-21 15:57:14",Docklands,Essendon,5,2017
14,15,104,"North Melbourne",12,100,"2017-05-21 15:20:00",12,13,90,Melbourne,11,134,0,0,"2017-05-21 15:20:00",9,"Round 9","Full Time",+10:00,1495344000,"2017-05-21 18:57:03",M.C.G.,"North Melbourne",12,2017
9,7,51,Carlton,3,100,"2017-05-21 16:40:00",8,13,86,Fremantle,6,135,0,0,"2017-05-21 14:40:00",9,"Round 9","Full Time",+10:00,1495348800,"2017-05-21 19:57:02",Subiaco,Fremantle,6,2017
13,11,79,"Port Adelaide",13,100,"2017-05-25 19:20:00",15,11,81,Geelong,7,136,0,0,"2017-05-25 19:20:00",10,"Round 10","Full Time",+10:00,1495704000,"2017-05-25 21:57:03","GMHBA Stadium",Geelong,7,2017
9,12,81,Hawthorn,10,100,"2017-05-26 19:50:00",9,11,75,Sydney,16,137,0,0,"2017-05-26 19:50:00",10,"Round 10","Full Time",+10:00,1495792200,"2017-05-26 22:57:02",S.C.G.,Hawthorn,10,2017
8,7,50,"St Kilda",15,100,"2017-05-27 13:45:00",12,13,90,"Western Bulldogs",18,138,0,0,"2017-05-27 13:45:00",10,"Round 10","Full Time",+10:00,1495856700,"2017-05-27 16:57:03",Docklands,"Western Bulldogs",18,2017
9,13,87,"Gold Coast",8,100,"2017-05-27 16:35:00",14,18,122,Melbourne,11,150,0,0,"2017-05-27 16:05:00",10,"Round 10","Full Time",+10:00,1495866900,"2017-05-27 19:57:02","Traeger Park",Melbourne,11,2017
6,10,66,Essendon,5,100,"2017-05-27 19:25:00",15,11,81,Richmond,14,151,0,0,"2017-05-27 19:25:00",10,"Round 10","Full Time",+10:00,1495877100,"2017-05-27 21:57:02",M.C.G.,Richmond,14,2017
7,6,43,Fremantle,6,100,"2017-05-27 19:40:00",23,20,143,Adelaide,1,152,0,0,"2017-05-27 19:10:00",10,"Round 10","Full Time",+10:00,1495878000,"2017-05-27 22:57:02","Adelaide Oval",Adelaide,1,2017
6,13,84,"Brisbane Lions",2,100,"2017-05-28 13:10:00",21,18,129,Collingwood,4,153,0,0,"2017-05-28 13:10:00",10,"Round 10","Full Time",+10:00,1495941000,"2017-05-28 15:57:02",M.C.G.,Collingwood,4,2017
11,17,113,"North Melbourne",12,100,"2017-05-28 15:20:00",6,15,96,Carlton,3,154,0,0,"2017-05-28 15:20:00",10,"Round 10","Full Time",+10:00,1495948800,"2017-05-28 18:57:01",Docklands,"North Melbourne",12,2017
14,14,98,"Greater Western Sydney",9,100,"2017-05-28 16:40:00",6,14,90,"West Coast",17,155,0,0,"2017-05-28 14:40:00",10,"Round 10","Full Time",+10:00,1495953600,"2017-05-28 19:57:01",Subiaco,"Greater Western Sydney",9,2017
