abehinds,agoals,ascore,ateam,ateamid,complete,date,hbehinds,hgoals,hscore,hteam,hteamid,id,is_final,is_grand_final,localtime,round,roundname,timestr,tz,unixtime,updated,venue,winner,winnerteamid,year
11,12,83,Carlton,3,100,"2016-03-24 19:20:00",8,14,92,Richmond,14,690,0,0,"2016-03-24 19:20:00",1,"Round 1","Full Time",+11:00,1458807600,"2018-06-26 12:16:13",M.C.G.,Richmond,14,2016
18,10,78,"Greater Western Sydney",9,100,"2016-03-26 13:40:00",8,12,80,Melbourne,11,691,0,0,"2016-03-26 13:40:00",1,"Round 1","Full Time",+11:00,1458960000,"2018-06-26 12:16:13",M.C.G.,Melbourne,11,2016
6,9,60,Essendon,5,100,"2016-03-26 15:35:00",19,17,121,"Gold Coast",8,692,0,0,"2016-03-26 14:35:00",1,"Round 1","Full Time",+11:00,1458966900,"2018-06-26 12:16:13",Carrara,"Gold Coast",8,2016
13,14,97,Adelaide,1,100,"2016-03-26 19:25:00",11,16,107,"North Melbourne",12,694,0,0,"2016-03-26 19:25:00",1,"Round 1","Full Time",+11:00,1458980700,"2018-06-26 12:16:13",Docklands,"North Melbourne",12,2016
11,7,53,Collingwood,4,100,"2016-03-26 19:25:00",25,18,133,Sydney,16,693,0,0,"2016-03-26 19:25:00",1,"Round 1","Full Time",+11:00,1458980700,"2018-06-26 12:16:13",S.C.G.,Sydney,16,2016
8,5,38,Fremantle,6,100,"2016-03-27 13:10:00",13,15,103,"Western Bulldogs",18,695,0,0,"2016-03-27 13:10:00",1,"Round 1","Full Time",+11:00,1459044600,"2018-06-26 12:16:13",Docklands,"Western Bulldogs",18,2016
10,15,100,"St Kilda",15,100,"2016-03-27 14:50:00",13,20,133,"Port Adelaide",13,702,0,0,"2016-03-27 14:20:00",1,"Round 1","Full Time",+11:00,1459050600,"2018-06-26 12:16:13","Adelaide Oval","Port Adelaide",13,2016
12,15,102,"Brisbane Lions",2,100,"2016-03-27 16:40:00",10,26,166,"West Coast",17,703,0,0,"2016-03-27 13:40:00",1,"Round 1","Full Time",+11:00,1459057200,"2018-06-26 12:16:13",Subiaco,"West Coast",17,2016
14,12,86,Hawthorn,10,100,"2016-03-28 15:20:00",8,18,116,Geelong,7,704,0,0,"2016-03-28 15:20:00",1,"Round 1","Full Time",+11:00,1459138800,"2018-06-26 12:16:13",M.C.G.,Geelong,7,2016
14,12,86,Richmond,14,100,"2016-04-01 19:50:00",9,13,87,Collingwood,4,705,0,0,"2016-04-01 19:50:00",2,"Round 2","Full Time",+11:00,1459500600,"2018-06-26 12:16:13",M.C.G.,Collingwood,4,2016
20,11,86,"Port Adelaide",13,100,"2016-04-02 13:15:00",12,22,144,Adelaide,1,706,0,0,"2016-04-02 12:45:00",2,"Round 2","Full Time",+11:00,1459563300,"2018-06-26 12:16:13","Adelaide Oval",Adelaide,1,2016
7,10,67,Melbourne,11,100,"2016-04-02 14:10:00",14,11,80,Essendon,5,718,0,0,"2016-04-02 14:10:00",2,"Round 2","Full Time",+11:00,1459566600,"2018-06-26 12:16:13",M.C.G.,Essendon,5,2016
15,17,117,"North Melbourne",12,100,"2016-04-02 15:35:00",17,11,83,"Brisbane Lions",2,719,0,0,"2016-04-02 14:35:00",2,"Round 2","Full Time",+11:00,1459571700,"2018-06-26 12:16:13",Gabba,"North Melbourne",12,2016
12,19,126,"Gold Coast",8,100,"2016-04-02 16:40:00",16,14,100,Fremantle,6,721,0,0,"2016-04-02 13:40:00",2,"Round 2","Full Time",+11:00,1459575600,"2018-06-26 12:16:13",Subiaco,"Gold Coast",8,2016
15,13,93,"Western Bulldogs",18,100,"2016-04-02 19:25:00",6,5,36,"St Kilda",15,720,0,0,"2016-04-02 19:25:00",2,"Round 2","Full Time",+11:00,1459585500,"2018-06-26 12:16:13",Docklands,"Western Bulldogs",18,2016
10,11,76,Geelong,7,100,"2016-04-03 13:10:00",11,13,89,"Greater Western Sydney",9,722,0,0,"2016-04-03 12:10:00",2,"Round 2","Full Time",+11:00,1459649400,"2018-06-26 12:16:13","Manuka Oval","Greater Western Sydney",9,2016
11,7,53,"West Coast",17,100,"2016-04-03 15:20:00",15,14,99,Hawthorn,10,723,0,0,"2016-04-03 14:20:00",2,"Round 2","Full Time",+11:00,1459657200,"2018-06-26 12:16:13",M.C.G.,Hawthorn,10,2016
11,20,131,Sydney,16,100,"2016-04-03 16:40:00",11,10,71,Carlton,3,724,0,0,"2016-04-03 15:40:00",2,"Round 2","Full Time",+11:00,1459662000,"2018-06-26 12:16:13",Docklands,Sydney,16,2016
9,7,51,Essendon,5,100,"2016-04-08 19:20:00",10,17,112,"Port Adelaide",13,725,0,0,"2016-04-08 17:50:00",3,"Round 3","Full Time",+11:00,1460103600,"2018-06-26 12:16:13","Adelaide Oval","Port Adelaide",13,2016
